emp_no,first_name,second_name,department,wage,project_completion_rate
2174,Rebecca,Garcia,HR,85681.5,43.317177007225
2175,Jordan,Hall,Testing,77182.92,38.76816155226743
2176,Steven,Bailey,Testing,6861.25,57.41522375668682
2177,Jeremy,Golden,Testing,26751.14,43.71683352261423
2178,Mark,Morales,HR,40752.27,58.81644916285693
2179,Jonathan,Williams,Testing,6405.47,55.55654799094038
2180,Geoffrey,Robinson,Research,67918.36,51.85717717801618
2181,Dr.,Jamie,Research,59820.47,56.08343916455853
2182,Mr.,Dustin,Sales,33290.01,56.08509973000386
2183,James,Branch,IT,16007.64,49.62507374737943
2184,Michael,Gallagher,Research,42000.11,70.84494763498111
2185,Bryan,Cook,Testing,14393.8,62.17732931873105
2186,James,Garza,Sales,43525.55,59.88925045427025
2187,Kristin,Lyons,HR,23670.94,41.659353999148536
2188,Gerald,Reyes,Sales,51462.27,46.85276016317642
2189,Hannah,Perez,HR,27149.1,54.0588562305934
2190,Matthew,Mercado,HR,93956.72,48.278899971858245
2191,Casey,Chavez,IT,63412.6,51.187739212946695
2192,Jennifer,Fowler,HR,96569.45,53.223317942485956
2193,Bryce,Frazier,Sales,13455.15,49.32606094818825
2194,Bradley,Terry,HR,71652.92,52.52462612298985
2195,Jesse,Stewart,IT,61378.58,62.44923345056716
2196,William,Moore,HR,52371.89,49.99144147656608
2197,John,Anthony,Sales,39222.08,40.23905198422827
2198,Regina,Jones,IT,43764.33,66.29390340745704
2199,Christopher,Horne,Testing,79102.21,58.93762013674076
2200,Michael,Hernandez,HR,47010.85,52.639207445834884
2201,Andrew,Hernandez,Sales,55644.71,56.107402401718055
2202,Nicholas,Valdez,Sales,78026.0,40.18019365551968
2203,Jason,Everett,IT,14137.19,47.789630416754996
2204,Joshua,Wright,HR,35534.17,61.8009818221494
2205,Michael,Pitts,Testing,86050.51,40.96583501688005
2206,Edward,Larsen,HR,23873.89,36.786578469097165
2207,Patricia,Clark,Testing,18673.93,70.3828195691732
2208,James,Cruz,HR,3581.76,63.011452562113206
2209,James,May,IT,48256.25,39.34466973030672
2210,Joseph,Spencer,HR,90381.98,77.9221986395146
2211,Shawn,Diaz,IT,36314.8,24.32446784247643
2212,Travis,Williams,HR,59052.6,47.812509809789326
2213,Bobby,Richardson,Sales,52285.63,52.95793366877631
2214,Megan,Huffman,IT,54419.33,42.18639257463593
2215,Jeffrey,Velasquez,Sales,7909.95,54.691730257016644
2216,Faith,Smith,IT,75583.4,42.65089595013499
2217,Allison,Frazier,HR,28881.03,59.98249604494521
2218,Shawn,Cameron,Research,58414.25,43.63405637501397
2219,Martha,Brown,Research,78268.5,41.2466422768229
2220,Gordon,Miles,IT,46081.21,75.36914475721453
2221,Jessica,Ramsey,IT,47748.76,44.58208692331866
2222,Richard,Ware,HR,74435.6,59.325863893478314
2223,Latoya,Olson,IT,3864.14,48.589314862505255
2224,Brandon,Krueger,IT,48377.49,54.07762902272816
2225,Diana,Carter,Testing,91479.83,44.83871082057035
2226,Steven,Phelps,Sales,85312.07,47.93798056805253
2227,Deborah,Smith,Sales,11453.64,41.108443201840245
2228,Sarah,Johnson,IT,4245.52,55.478183181045836
2229,Michael,Long,Research,91276.69,51.80922029637701
2230,Sarah,Kelley,Research,32300.19,53.01234367506175
2231,Nichole,Carter,Testing,68471.96,47.722022558692665
2232,Dalton,Anthony,Testing,91884.54,40.55137852242043
2233,Michaela,Ruiz,Sales,52933.76,45.934745012734254
2234,Robert,Short,Research,56947.55,50.997252644840756
2235,Timothy,Schaefer,Testing,17047.38,49.71964377937188
2236,Tara,Lopez,Research,78636.76,49.36261940331784
2237,Lauren,Villegas,HR,39355.42,44.322260816398845
2238,Ethan,Weaver,Research,87565.37,64.7600189529044
2239,Charlotte,Lee,Testing,33092.23,63.012833023300026
2240,Joseph,Gross,Testing,305.67,63.28365130181207
2241,Michael,Davis,IT,49535.39,47.744199166810645
2242,Kim,Lawson,HR,31725.31,61.398329038928736
2243,Alicia,Carey,Testing,17292.44,60.638207518338184
2244,Patricia,Grant,HR,25318.48,50.673431068130185
2245,Daryl,Knox,Testing,50653.2,63.55497585952796
2246,Ian,Juarez,IT,11584.4,61.30887396239349
2247,Allison,Miller,IT,47758.59,44.31022111267345
2248,Lauren,Shaw,Sales,61861.88,48.77079510095822
2249,Ashley,Reid,Testing,30124.2,62.62754608528624
2250,Michael,Webb,IT,81890.11,69.31739636042255
2251,Kayla,Baker,IT,94429.0,61.70039855843958
2252,Scott,Powers,HR,45074.29,62.610372994958325
2253,Alicia,Ross,Testing,32751.38,37.453367589395526
2254,Ashley,Humphrey,HR,54202.72,49.39744020112087
2255,Brett,Bowen,IT,96297.75,39.11104340644304
2256,Casey,Brown,Testing,13171.13,50.3192902010077
2257,Paula,Adkins,Testing,14685.24,45.34418287883453
2258,Melanie,Evans,HR,59268.84,46.89268453075557
2259,Tammy,Simpson,HR,9231.26,45.771333149260975
2260,Jaclyn,Carroll,IT,53120.46,46.348223658817524
2261,Andrew,Hayes,HR,4461.32,51.65256609542738
2262,Marcus,Alexander,IT,94465.5,51.27350904122208
2263,Valerie,Hanson,Testing,96741.48,44.54213363974896
2264,Rebecca,Pearson,HR,24861.46,47.8441697040169
2265,Maureen,Morales,HR,36290.44,40.39391642699408
2266,Glenn,Wagner,HR,61626.36,50.54081471868389
2267,Mrs.,Jessica,Testing,89434.32,59.72017146444903
2268,Dawn,Martinez,Sales,92368.33,38.344563933825626
2269,Michelle,Perry,Research,5025.41,70.22854291777915
2270,Kimberly,Dorsey,IT,2440.64,46.30335290632557
2271,Donna,Cameron,Research,92861.8,51.860289168955305
2272,Cesar,Moreno,Research,40885.84,41.19702723667325
2273,Alexander,Jenkins,IT,85943.91,61.59965819575351
2274,Justin,Hernandez,HR,91904.54,62.18750259719487
2275,Jeffrey,Short,Research,78316.3,41.27518571358192
2276,Kristen,Swanson,Research,82900.8,33.582827327093206
2277,Sarah,Lopez,Testing,90328.98,59.52863993948378
2278,Mario,Gomez,HR,85574.12,61.809698638309285
2279,Juan,Garza,Research,17959.05,40.4332109500878
2280,Heather,Smith,Research,20417.27,54.48076816863443
2281,Ryan,Elliott,Sales,65078.12,44.95785408888237
2282,Edward,Gutierrez,IT,11218.31,57.556696905348026
2283,Robert,Ward,Sales,98098.34,66.54885304929246
2284,Jeanette,Parker,IT,61946.63,41.140151513509444
2285,Daniel,Vincent,Research,45752.45,43.222918962202606
2286,Joseph,House,IT,50949.12,47.49981219908214
2287,John,Mitchell,Sales,423.12,43.053531560623426
2288,Justin,Burns,HR,51865.08,51.226627396149254
2289,Joseph,Evans,Sales,82470.83,45.175855999851436
2290,Stephanie,Williams,Research,46995.55,64.29725088748725
2291,Larry,Horn,Testing,51298.33,29.606963018934064
2292,Taylor,Flores,Testing,3057.28,52.082579102545964
2293,Jason,Chan,IT,76829.29,42.65243624152565
2294,Andre,Kelly,Sales,16118.11,38.09078058032146
2295,Cynthia,Hill,Sales,76235.96,38.916417531286314
2296,Richard,Torres,Testing,58182.89,74.17110223853672
2297,Justin,Romero,HR,59530.44,66.68703596667063
2298,Justin,Cabrera,Research,74218.21,55.01880961578287
2299,Margaret,Johnston,Testing,88679.83,52.2592584284773
2300,Christopher,Serrano,Sales,63619.89,62.08370303742555
2301,Todd,Mccarthy,Research,90219.15,45.08371300580989
2302,Lori,Webster,Sales,14308.38,54.2059294564579
2303,Tammie,Donovan,Testing,19901.97,69.9024770955359
2304,Gary,Miller,IT,60679.56,46.68977768012228
2305,Melinda,Walker,Research,27269.73,61.915728756222386
2306,Angela,Day,HR,23402.22,38.886254607918445
2307,Jorge,Thomas,IT,63343.04,58.910342059461755
2308,Nicholas,Jackson,Testing,56674.13,40.57154710252735
2309,John,Francis,IT,19554.09,47.52285696300378
2310,Kevin,Williams,Sales,63818.21,46.704700072622515
2311,Christine,Perkins,IT,60944.94,32.962932451883326
2312,Mary,Murray,Testing,20085.57,50.36769701062426
2313,Barbara,Hunt,IT,33807.05,63.8242205303931
2314,Matthew,Stewart,Research,64522.25,53.224354244040235
2315,David,Roy,HR,93535.33,31.96012995398397
2316,Nichole,Garza,Sales,52812.51,51.373144551328735
2317,Denise,Garrett,Research,29775.65,64.22574438272109
2318,Connie,Clark,IT,43584.94,38.95271999770093
2319,William,Johnson,Research,34998.24,64.04723863199416
2320,Victoria,Taylor,Research,22311.64,49.580223667286965
2321,Wendy,Hess,Sales,25527.29,46.44407956074048
2322,Richard,Galloway,Sales,66916.5,58.771519175842776
2323,Emily,Acosta,Sales,11365.77,40.89689754868941
2324,Julie,Anderson,Sales,94849.95,54.994093812316066
2325,Craig,Dawson,Sales,66952.39,32.73054157053097
2326,Nichole,Peterson,Testing,84927.42,52.044383740625555
2327,Nicole,Bailey,HR,22003.28,56.20369686305856
2328,Barbara,Clark,Sales,76723.78,27.740683830988896
2329,Jesse,Cooley,Research,39294.97,50.420700890608934
2330,Robert,Lewis,IT,65249.8,57.47220041153988
2331,Natalie,Brooks,HR,44320.52,38.04480305081253
2332,Kerry,Schwartz,Testing,16670.59,63.22288028978984
2333,Julie,Smith,Sales,24733.6,28.72227045680829
2334,Michael,Scott,Sales,21073.08,46.639988214869106
2335,John,Reed,IT,8845.09,56.242253835620765
2336,Benjamin,Pearson,Sales,81108.52,37.939965536660694
2337,Amanda,Brown,IT,65196.62,35.77947322859271
2338,Heather,Walker,Testing,6723.36,47.64829419874149
2339,Jennifer,Walton,HR,28597.03,68.15570639243373
2340,Marcus,Graham,Sales,70988.48,53.832966259114045
2341,Anne,Delgado,HR,10880.89,49.03975965433928
2342,Laura,Hatfield,HR,48633.49,47.80994098690005
2343,Kimberly,Baker,Research,29831.1,59.39201462086048
2344,Jeffery,Caldwell,Research,47870.84,50.14051197868522
2345,Christina,Mcgee,Research,97649.42,59.93004391701096
2346,Samantha,Oliver,Sales,62920.64,49.422226032170634
2347,Anthony,Gray,HR,72012.24,52.42702674968704
2348,Douglas,Jackson,IT,70243.81,53.06170485654052
2349,Amber,Tate,Testing,69326.89,59.40080427942583
2350,Madison,Harris,Research,46149.01,52.37221431909219
2351,Luke,Huffman,Research,78760.53,60.929810628334785
2352,Jessica,Jackson,Sales,36355.21,31.987822026323435
2353,Austin,Cobb,HR,23171.04,35.23385614786024
2354,Jon,Hansen,IT,85449.92,64.2298081121636
2355,Anthony,Moran,Research,38851.8,48.173028965351506
2356,Tina,Morales,HR,10174.27,58.75364990364566
2357,Samuel,Cox,Research,54037.96,39.020444046429944
2358,Jacob,Calderon,Sales,27450.52,59.91046792438331
2359,Connie,Christensen,Sales,63083.2,35.67768920751446
2360,Alex,Holden,Testing,52272.17,39.49961018548337
2361,Dylan,Singh,Sales,84133.83,66.61522767725137
2362,Kerri,Smith,Sales,95926.93,56.6177656275186
2363,Hunter,Barrett,Research,40444.01,44.19305725214715
2364,Jennifer,Molina,Sales,72809.31,49.3894758520303
2365,Jason,Mclaughlin,Research,18231.65,41.15892082233028
2366,Kyle,Riley,Research,59053.49,54.6194340217312
2367,Donna,Stephenson,Sales,44973.14,56.4188008555162
2368,Betty,Ramos,HR,28829.02,57.95488665589444
2369,Amy,Martin,Research,69658.51,49.27904890680763
2370,Christopher,Garcia,Research,47074.39,47.40377196842408
2371,Joseph,Jackson,Testing,14393.4,46.029399662801275
2372,Brandi,Holloway,Testing,95195.17,68.12402427619107
2373,Sarah,Barrett,Research,21074.43,60.28101357875052
2374,Albert,Schneider,HR,14104.47,54.57845290551609
2375,Diana,Keith,Sales,8518.05,45.98738072254835
2376,Michael,Flowers,Research,77568.27,31.79783680788844
2377,Michelle,Singleton,IT,85458.56,41.25209039184252
2378,Sean,Graves,Research,52139.75,49.26483527525079
2379,Robert,Taylor,HR,91725.55,68.55789704864185
2380,Chad,Moore,IT,49485.44,51.78824425740603
2381,Christopher,Ali,HR,72965.34,57.49254529452258
2382,Marc,Sanchez,IT,88663.25,43.723879072431885
2383,Stephanie,Smith,Research,96457.72,53.49013495494795
2384,Martha,Bradshaw,Research,68368.51,64.85146925996504
2385,Angela,Huerta,HR,36180.62,64.2776358245628
2386,Cheryl,Keller,IT,96509.22,50.47150835546661
2387,James,Garcia,IT,78094.74,66.56474862207322
2388,Shawn,Knox,Testing,70337.12,56.5108269439931
2389,Erika,Smith,HR,70027.38,66.88543856829554
2390,Daniel,Martinez,IT,92880.07,52.15532899615547
2391,William,Nunez,Testing,99391.6,40.83772806868054
2392,Marissa,Cortez,IT,95057.73,41.627100361122004
2393,Samantha,Reid,Research,97515.35,39.70626620842988
2394,Debra,Rosales,Testing,66173.82,61.35534451138501
2395,Nancy,Fox,Research,69974.0,55.34130249898197
2396,Thomas,Hicks,Testing,20867.11,34.29169868981183
2397,Kevin,Zavala,HR,52642.93,53.22986175760215
2398,Ashley,Parker,Research,75954.42,28.05106531531814
2399,Justin,Johnson,HR,35447.58,37.29593586257681
2400,Alyssa,Cervantes,HR,53343.3,53.56007079018807
2401,Timothy,Lane,Research,15916.33,57.7031462182831
2402,Heather,Ford,Sales,65910.48,66.33543122738882
2403,Stanley,Miller,IT,74441.57,33.17031811819595
2404,Amanda,Harris,IT,84915.07,44.44153108719178
2405,Kristi,Jensen,Sales,34506.97,50.627873000345176
2406,Amanda,Kaufman,Testing,50948.35,65.67857808445878
2407,Jeremy,Wallace,Research,18346.07,39.13665548983832
2408,Rebecca,Perez,IT,14483.09,33.40545217817201
2409,Megan,Cross,HR,3518.03,69.91121604530368
2410,Sandra,Cook,IT,47512.01,50.972787533832644
2411,Rebecca,James,HR,8903.63,54.29200487154716
2412,Kenneth,Boyd,Testing,24174.22,44.679715211083916
2413,Jerry,Morris,IT,94361.17,46.339314907579585
2414,Kimberly,Robinson,IT,51249.79,57.19466330303763
2415,Amy,Lewis,Sales,37246.41,46.18056495996597
2416,Aaron,Shaffer,Sales,79144.97,45.762017972848504
2417,Steven,Griffin,HR,55145.78,36.320962775993806
2418,Albert,Valencia,Sales,29564.32,50.76286230099898
2419,Jordan,Lozano,Testing,75519.31,46.89979500699034
2420,Thomas,Webb,Testing,52842.25,55.2655557297588
2421,Brandon,Hughes,HR,92254.58,52.830940017864805
2422,Gabrielle,Stone,HR,41141.67,63.72268924051332
2423,Jamie,Warren,IT,60577.94,47.48446440360459
2424,Misty,Wilson,Testing,43144.5,49.34610158846153
2425,Stacy,Contreras,Research,13768.03,51.36660521004623
2426,Austin,Cook,Testing,90102.93,41.84522403698281
2427,Cynthia,Williams,HR,66762.69,52.68419825652869
2428,Evan,Gutierrez,Testing,6280.67,44.30251799853276
2429,Joseph,Ramirez,IT,15943.96,55.08757075982877
2430,Steven,Swanson,Sales,64194.59,60.539591461172044
2431,Melissa,Webster,Testing,7305.38,58.72310614208459
2432,Sean,Fuller,Testing,35095.43,42.95689539500718
2433,Angela,Gonzalez,Sales,33789.72,65.96473087334854
2434,Ryan,Bentley,Testing,30482.61,61.67670269844893
2435,Cameron,Anderson,Testing,73218.72,63.260721574329374
2436,Jessica,Mcdonald,Testing,45636.24,55.4613442595536
2437,Adam,Singleton,HR,33574.33,60.95911673488531
2438,Michael,Christensen,IT,81378.15,52.256597619569504
2439,Lisa,Stuart,Testing,65554.79,43.22019201469087
2440,Natalie,Sandoval,Sales,97686.64,53.6368059212012
2441,Derek,Christensen,IT,75183.33,44.03814259764867
2442,Natalie,Cisneros,Testing,73613.95,65.77035737961695
2443,Christina,Martin,Sales,8184.73,50.02734205618145
2444,Stephanie,Ayers,Research,26518.69,54.85235454852409
2445,Shannon,Oneill,Testing,8220.3,52.97601307386071
2446,Jane,Olsen,Testing,90123.44,49.70297813452574
2447,Erin,Lowery,Research,35050.14,53.832497122393825
2448,Christopher,Deleon,Testing,95127.78,53.297263980009724
2449,Mary,Johnson,HR,90629.48,61.95487603653495
2450,Craig,Kim,HR,25642.06,52.07355832238717
2451,Paul,Lee,Research,33328.52,43.73120706677593
2452,Karen,Middleton,Sales,97601.53,70.38380090203368
2453,Sara,Walker,Testing,83236.6,56.14439794658274
2454,Jack,Dougherty,Testing,72090.48,55.39667052865475
2455,Alisha,Miller,HR,28942.92,42.15428309870257
2456,Jo,Reyes,IT,83616.17,53.89443240517099
2457,Benjamin,Henderson,HR,83810.32,44.95807722118364
2458,Mr.,Gregory,Research,37106.58,47.21144328793602
2459,Joseph,Mccoy,Research,48433.8,74.21534204686705
2460,Natalie,Hughes,IT,25510.63,58.300779652563975
2461,Brian,Chapman,HR,84067.54,50.24530320112493
2462,Samuel,Lewis,Sales,84230.33,40.116169217563844
2463,Anita,Ryan,Research,29492.04,46.947940481400835
2464,Rebecca,Noble,HR,64271.82,58.17270801551782
2465,Ronald,Richmond,Research,18989.71,66.29777541421993
2466,William,Simmons,HR,90601.21,49.36473664682155
2467,Andrew,Perez,Sales,38465.86,64.06270540736176
2468,Nicholas,Bass,Sales,64229.53,50.41991723102375
2469,Emily,Quinn,Sales,75615.98,52.58504293867111
2470,Bobby,Phillips,Research,85019.56,28.725610537806592
2471,Kristine,Martinez,Sales,17373.31,41.81986319194881
2472,Lisa,Romero,Sales,49248.75,49.08531613145221
2473,Brandon,Schneider,Research,92725.19,58.51887687160713
2474,Victoria,Weiss,Sales,20135.01,23.19094006488936
2475,Steven,Baker,Testing,12871.81,50.42550589343682
2476,Rickey,Lewis,IT,68788.24,47.40886761964986
2477,Francisco,Parker,Sales,98026.38,37.54057214672654
2478,Joshua,Boyd,Sales,31022.42,59.56420485352826
2479,Barbara,Sanchez,IT,43271.5,61.28610054878944
2480,Donald,Gutierrez,HR,48474.94,38.92294945124183
2481,Michelle,Randolph,IT,21572.37,43.50943273884039
2482,Tiffany,Bowers,Testing,26082.28,52.72676699970036
2483,Janet,Johnson,Research,93530.64,30.716523887423403
2484,Alicia,Franklin,Sales,83954.09,48.09491860402924
2485,Sylvia,Thomas,Sales,61609.15,56.375486273265246
2486,Robert,Brown,IT,28830.19,57.744830858457014
2487,Charles,Morgan,Research,14580.08,51.07316816072033
2488,Gary,Watkins,Testing,74267.38,45.52082286400482
2489,Jeremy,Miller,Testing,47717.52,43.07148724407768
2490,Jessica,Burgess,Research,79433.27,56.79551008085695
2491,Mark,Yang,IT,53912.11,46.847885144226474
2492,Julia,Gonzalez,HR,61504.62,59.075677143755456
2493,Terry,Forbes,Testing,7633.24,56.55610545985308
2494,Laura,Beard,Testing,6279.47,66.34895178986132
2495,Nicole,Hughes,Research,48943.59,42.40100775261082
2496,Cheryl,Garcia,Research,92743.24,50.71163865063652
2497,Luke,Bowen,IT,83074.01,52.7332219080284
2498,Wesley,Johnson,HR,52120.86,55.2456427707216
2499,Wendy,Baker,Research,3953.84,32.587422019264906
2500,Leslie,Zamora,Research,12178.36,36.353325485211904
2501,Andrea,Burns,HR,53319.54,43.83971425196404
2502,Kathy,Lewis,HR,78843.41,32.875407856969474
2503,Angela,Webb,IT,15725.26,42.2167795475511
2504,Kimberly,Clark,Sales,20504.67,56.015482298768305
2505,Morgan,Wyatt,HR,86494.01,61.32966911071472
2506,Veronica,Johnson,Research,56528.58,51.704803620707224
2507,Sherri,Wiley,HR,20519.96,41.01107514373112
2508,Jocelyn,Decker,Sales,81174.51,51.193116346679766
2509,Peter,Buchanan,Research,81564.87,41.43221111750631
2510,Lisa,Hawkins,Research,40558.85,47.95606730534135
2511,Mary,Palmer,Research,44429.35,35.95887070896785
2512,Robert,Murray,HR,72182.91,38.478604316752346
2513,Matthew,Glenn,HR,38756.49,53.048017547202775
2514,Anthony,White,Research,83842.28,38.494869245653454
2515,Katie,Valdez,IT,34627.93,44.586894933766935
2516,Jay,Clark,Research,38785.98,62.50123905608676
2517,Victoria,Cooper,HR,30502.92,49.71138033478234
2518,Edward,Roberson,Testing,77815.99,42.944679827825844
2519,Kevin,Ramirez,IT,56367.44,52.836963906350626
2520,Robert,Lee,Testing,76343.58,48.61616421523459
2521,Sean,Baker,IT,49302.1,45.83102909140202
2522,Stephen,Gould,Testing,76068.96,49.05709613866935
2523,Cynthia,Austin,HR,68874.48,39.642085376091586
2524,Brandon,Ortiz,Testing,28165.08,59.899014187391515
2525,Steven,Avila,Sales,89386.48,65.21449199012964
2526,Christine,Gonzalez,Sales,86444.78,57.31107251769654
2527,Matthew,Carroll,Research,35172.69,61.92218027546869
2528,Zachary,Taylor,IT,87069.59,52.22045007075158
2529,Hunter,Holland,Research,41752.28,59.449307557776024
2530,Krista,Lewis,Testing,31213.23,48.11783976217565
2531,Theresa,Gross,Testing,92161.42,28.07967021521501
2532,Mr.,Randy,HR,29298.04,70.06202719429596
2533,Ashley,Kennedy,HR,42278.23,40.487817703289956
2534,Lance,Gardner,Sales,52157.75,65.47510889022877
2535,Katie,Lamb,IT,33686.92,55.865807356718285
2536,Ashley,Barnes,Research,47708.62,68.15470250496884
2537,Rebecca,Griffin,Sales,90451.28,45.27112467361797
2538,Amanda,Sheppard,Research,24631.06,70.07487286895176
2539,Brittany,Cherry,Testing,81094.24,55.3506750462935
2540,Melissa,Watson,Research,47871.11,36.45315210217266
2541,Robert,Edwards,Sales,48249.38,36.473140298441145
2542,Kathleen,Jones,Research,79573.36,34.252443641665614
2543,Rachael,Fox,Testing,10819.53,42.00934113471986
2544,Matthew,Wiggins,Research,67653.36,56.712634779824945
2545,Joseph,West,Testing,1032.59,34.66032408688063
2546,James,Brooks,Testing,11970.87,54.02384265391685
2547,Denise,Farmer,Testing,42770.73,59.983022722833894
2548,Matthew,Williamson,IT,2035.81,41.74196955609693
2549,Andrew,Bailey,IT,80130.73,46.90116494080515
2550,Richard,Perez,Research,468.82,57.411676350683365
2551,Tara,Berry,Testing,8324.55,44.40016594038899
2552,Louis,Horton,IT,24359.19,65.37520121400611
